50	29	1
40	140	1
15	102	1
129	127	1
281	6	1
50	100	1
119	85	1
23	100	1
216	140	1
72	27	1
91	122	1
128	100	1
315	127	1
8	1	1
233	114	1
31	86	1
271	50	1
174	127	1
240	106	1
293	54	1
4	100	1
56	54	1
216	86	1
59	11	1
179	97	1
129	116	1
109	84	1
308	130	1
257	100	1
116	39	1
110	122	1
287	37	1
289	20	1
263	5	1
178	9	1
226	151	1
140	124	1
205	100	1
168	137	1
141	121	1
116	130	1
250	100	1
289	94	1
316	54	1
250	94	1
229	139	1
231	137	1
139	138	1
248	11	1
140	1	1
286	100	1
171	111	1
306	63	1
69	50	1
128	95	1
268	94	1
15	140	1
140	133	1
181	139	1
263	101	1
108	11	1
16	84	1
324	19	1
171	127	1
104	65	1
233	82	1
129	54	1
90	84	1
125	10	1
230	140	1
324	52	1
213	109	1
115	34	1
248	16	1
130	50	1
38	131	1
104	68	1
90	131	1
171	140	1
289	31	1
139	85	1
58	11	1
129	94	1
248	128	1
254	16	1
108	2	1
262	37	1
38	142	1
233	21	1
4	34	1
205	1	1
216	137	1
171	138	1
39	50	1
293	138	1
26	50	1
263	50	1
329	54	1
108	23	1
149	86	1
331	27	1
313	61	1
184	54	1
235	72	1
238	100	1
214	68	1
159	100	1
222	141	1
180	11	1
49	11	1
170	115	1
168	50	1
171	113	1
203	78	1
51	122	1
62	84	1
143	66	1
88	63	1
94	88	1
50	125	1
74	108	1
188	100	1
67	100	1
45	86	1
332	90	1
203	100	1
220	115	1
40	111	1
171	131	1
230	75	1
263	138	1
230	48	1
242	111	1
44	27	1
218	100	1
135	27	1
227	78	1
205	148	1
48	100	1
289	143	1
326	153	1
50	130	1
93	94	1
239	10	1
74	133	1
85	100	1
247	127	1
324	100	1
231	125	1
70	141	1
219	100	1
239	140	1
122	34	1
64	154	1
205	122	1
115	136	1
109	140	1
319	126	1
21	93	1
8	52	1
74	148	1
201	86	1
289	157	1
138	50	1
270	100	1
53	86	1
160	60	1
41	110	1
333	127	1
143	86	1
289	1	1
328	100	1
306	54	1
78	54	1
181	138	1
296	140	1
141	65	1
128	85	1
135	75	1
135	89	1
326	5	1
263	42	1
31	100	1
316	140	1
326	100	1
76	100	1
24	138	1
233	130	1
181	86	1
160	50	1
171	108	1
225	139	1
42	143	1
122	84	1
194	100	1
115	94	1
90	49	1
248	138	1
97	61	1
240	140	1
24	54	1
139	100	1
216	34	1
221	66	1
191	141	1
105	50	1
167	10	1
41	11	1
251	119	1
261	106	1
300	80	1
54	137	1
240	84	1
64	84	1
86	10	1
0	2	1
49	100	1
228	121	1
316	50	1
177	100	1
331	106	1
129	86	1
171	137	1
185	118	1
8	86	1
291	100	1
221	126	1
235	95	1
17	50	1
331	138	1
77	131	1
54	66	1
171	84	1
1	66	1
15	92	1
248	61	1
41	50	1
313	10	1
21	78	1
190	100	1
167	151	1
38	27	1
102	115	1
97	54	1
123	127	1
230	87	1
139	102	1
262	2	1
109	127	1
21	153	1
289	148	1
118	54	1
34	127	1
330	37	1
128	147	1
149	137	1
47	100	1
49	50	1
131	86	1
155	100	1
327	50	1
294	63	1
287	2	1
124	151	1
38	84	1
96	127	1
115	127	1
226	113	1
329	141	1
111	16	1
255	127	1
185	54	1
5	148	1
299	122	1
333	100	1
171	99	1
60	16	1
294	54	1
313	138	1
333	94	1
24	94	1
232	27	1
226	44	1
100	100	1
315	138	1
179	151	1
201	95	1
317	54	1
197	77	1
21	95	1
225	50	1
18	84	1
326	35	1
231	110	1
11	50	1
90	8	1
313	7	1
250	122	1
54	56	1
289	58	1
324	16	1
235	153	1
39	152	1
330	127	1
152	54	1
171	125	1
289	54	1
96	1	1
116	16	1
120	140	1
12	140	1
214	122	1
36	54	1
60	50	1
248	26	1
150	127	1
77	137	1
203	137	1
173	139	1
75	115	1
4	139	1
94	100	1
74	110	1
250	138	1
192	100	1
112	15	1
247	86	1
0	125	1
320	127	1
329	115	1
88	54	1
205	143	1
263	54	1
139	54	1
214	89	1
228	100	1
143	140	1
23	86	1
239	16	1
12	50	1
216	111	1
104	131	1
127	86	1
74	54	1
191	132	1
280	100	1
205	54	1
214	130	1
319	68	1
181	137	1
169	50	1
74	126	1
63	130	1
120	54	1
18	52	1
319	152	1
108	54	1
216	125	1
87	138	1
70	127	1
251	138	1
125	122	1
135	39	1
11	39	1
91	138	1
156	137	1
315	122	1
87	84	1
38	52	1
132	11	1
241	127	1
1	54	1
81	86	1
88	81	1
128	4	1
182	50	1
72	16	1
252	54	1
31	72	1
324	1	1
164	118	1
322	127	1
56	50	1
132	16	1
66	88	1
231	139	1
205	131	1
24	91	1
39	63	1
24	123	1
329	140	1
38	68	1
15	16	1
174	139	1
129	143	1
294	50	1
231	0	1
214	28	1
103	95	1
185	63	1
54	127	1
50	111	1
103	1	1
242	150	1
214	10	1
324	103	1
224	127	1
217	54	1
15	122	1
72	6	1
83	80	1
220	97	1
314	50	1
80	115	1
164	100	1
297	9	1
45	137	1
308	60	1
141	122	1
97	153	1
283	127	1
97	135	1
4	151	1
103	137	1
141	27	1
194	31	1
207	84	1
135	138	1
83	9	1
50	84	1
42	60	1
86	50	1
38	50	1
42	53	1
324	133	1
10	138	1
44	89	1
44	130	1
68	54	1
289	100	1
108	50	1
183	100	1
45	94	1
93	88	1
81	54	1
108	60	1
189	122	1
325	139	1
41	125	1
127	78	1
151	100	1
41	54	1
161	86	1
215	127	1
129	100	1
304	94	1
15	68	1
242	52	1
149	143	1
222	86	1
311	153	1
150	5	1
179	54	1
150	52	1
233	94	1
259	100	1
8	68	1
244	16	1
214	39	1
30	50	1
269	50	1
217	34	1
205	140	1
289	67	1
331	89	1
315	140	1
224	94	1
229	140	1
51	16	1
248	153	1
299	50	1
130	16	1
262	11	1
51	27	1
171	68	1
63	89	1
171	106	1
184	78	1
193	126	1
15	46	1
171	63	1
317	106	1
54	100	1
145	50	1
153	51	1
0	94	1
138	100	1
251	40	1
22	100	1
40	147	1
72	106	1
238	54	1
233	102	1
95	127	1
191	55	1
231	152	1
248	114	1
193	100	1
91	50	1
213	115	1
263	84	1
196	100	1
289	25	1
0	68	1
316	139	1
262	21	1
250	139	1
11	10	1
66	143	1
143	102	1
115	148	1
129	84	1
331	122	1
249	100	1
150	94	1
131	27	1
102	127	1
265	127	1
74	139	1
257	65	1
289	9	1
101	100	1
128	38	1
31	139	1
85	50	1
326	131	1
208	100	1
194	140	1
108	127	1
86	11	1
288	54	1
313	27	1
80	138	1
9	39	1
93	27	1
210	100	1
194	139	1
41	10	1
35	16	1
289	131	1
41	84	1
129	126	1
152	10	1
81	139	1
115	111	1
115	144	1
4	42	1
274	50	1
124	116	1
324	68	1
49	139	1
94	139	1
194	95	1
326	94	1
122	42	1
99	50	1
77	84	1
251	122	1
329	83	1
150	84	1
50	137	1
81	142	1
54	77	1
153	30	1
214	138	1
315	130	1
115	100	1
242	34	1
88	50	1
162	106	1
16	27	1
161	137	1
242	32	1
98	50	1
44	139	1
243	138	1
92	107	1
156	94	1
209	16	1
319	142	1
37	86	1
333	131	1
140	143	1
66	66	1
44	3	1
237	110	1
19	115	1
308	138	1
198	27	1
66	65	1
324	62	1
246	84	1
155	137	1
202	100	1
233	133	1
122	152	1
86	130	1
185	108	1
124	27	1
70	71	1
59	70	1
250	143	1
150	66	1
16	16	1
77	139	1
276	100	1
246	2	1
41	30	1
287	127	1
45	140	1
161	54	1
103	126	1
321	139	1
331	50	1
132	50	1
222	94	1
179	10	1
74	78	1
96	133	1
296	50	1
120	50	1
235	54	1
79	50	1
119	4	1
21	54	1
268	84	1
281	80	1
71	100	1
44	10	1
166	137	1
154	100	1
289	139	1
80	140	1
104	115	1
213	135	1
96	6	1
29	100	1
86	54	1
184	116	1
41	137	1
211	138	1
240	111	1
5	2	1
103	133	1
198	153	1
108	138	1
224	130	1
262	66	1
245	100	1
319	86	1
180	60	1
147	140	1
125	16	1
333	144	1
226	33	1
194	126	1
115	125	1
96	106	1
308	127	1
180	87	1
129	151	1
241	137	1
110	50	1
168	68	1
42	137	1
57	24	1
49	140	1
233	138	1
123	66	1
99	127	1
143	144	1
115	140	1
220	44	1
164	66	1
0	60	1
250	106	1
74	138	1
97	138	1
164	86	1
319	138	1
103	67	1
49	34	1
154	72	1
50	10	1
44	115	1
89	50	1
321	94	1
248	113	1
11	24	1
65	50	1
108	137	1
277	137	1
22	84	1
326	60	1
74	140	1
141	54	1
116	122	1
153	100	1
223	54	1
305	127	1
332	86	1
113	100	1
8	140	1
4	137	1
152	140	1
72	138	1
8	137	1
115	84	1
267	84	1
56	78	1
44	39	1
289	80	1
50	140	1
22	59	1
222	46	1
257	66	1
140	52	1
57	50	1
321	5	1
218	88	1
153	139	1
72	46	1
207	140	1
96	46	1
133	86	1
39	100	1
207	11	1
143	1	1
66	1	1
123	137	1
329	106	1
39	127	1
229	11	1
42	127	1
110	72	1
115	116	1
332	64	1
122	50	1
129	148	1
115	32	1
90	100	1
190	148	1
164	1	1
224	107	1
104	31	1
44	24	1
181	127	1
8	60	1
179	130	1
304	100	1
15	67	1
222	137	1
200	100	1
181	50	1
24	50	1
243	27	1
186	100	1
90	86	1
152	139	1
4	94	1
96	138	1
35	100	1
148	39	1
59	2	1
290	50	1
239	2	1
162	16	1
103	106	1
120	126	1
324	80	1
259	127	1
128	2	1
329	86	1
174	143	1
307	16	1
160	54	1
98	137	1
169	16	1
225	100	1
242	84	1
226	138	1
115	29	1
9	138	1
181	143	1
4	111	1
139	127	1
156	86	1
140	50	1
263	113	1
225	54	1
45	127	1
276	137	1
329	56	1
93	127	1
258	10	1
8	53	1
334	100	1
45	11	1
156	100	1
266	100	1
140	107	1
225	127	1
80	125	1
123	50	1
254	127	1
218	84	1
97	22	1
8	84	1
160	16	1
127	139	1
46	9	1
181	65	1
333	62	1
332	151	1
272	50	1
202	54	1
129	141	1
180	106	1
236	54	1
324	54	1
224	27	1
146	100	1
313	115	1
220	122	1
139	105	1
214	16	1
224	52	1
8	139	1
242	131	1
15	79	1
227	140	1
45	118	1
239	11	1
49	141	1
321	127	1
207	2	1
216	42	1
16	127	1
226	31	1
276	84	1
19	50	1
104	84	1
276	127	1
124	100	1
293	68	1
197	16	1
326	107	1
68	9	1
289	140	1
172	138	1
9	10	1
308	94	1
307	27	1
241	139	1
121	54	1
254	100	1
278	35	1
115	150	1
128	17	1
166	31	1
24	61	1
198	130	1
263	111	1
62	106	1
220	104	1
115	45	1
289	118	1
72	38	1
201	100	1
275	27	1
87	130	1
119	100	1
202	50	1
205	60	1
294	116	1
298	100	1
74	122	1
184	60	1
319	95	1
25	100	1
37	100	1
7	84	1
176	100	1
70	74	1
92	31	1
33	100	1
308	68	1
103	110	1
309	140	1
256	100	1
289	78	1
221	137	1
310	140	1
122	111	1
315	94	1
141	106	1
250	10	1
167	27	1
129	133	1
58	127	1
18	125	1
315	27	1
63	153	1
161	100	1
234	100	1
167	113	1
238	21	1
131	84	1
258	138	1
171	52	1
240	52	1
64	94	1
93	122	1
118	94	1
54	89	1
93	139	1
125	138	1
227	52	1
171	36	1
108	100	1
324	134	1
63	10	1
281	147	1
194	27	1
119	141	1
93	138	1
251	39	1
143	99	1
54	73	1
24	137	1
253	11	1
42	84	1
103	66	1
150	125	1
335	100	1
45	100	1
293	76	1
220	87	1
220	129	1
50	150	1
250	115	1
141	138	1
80	130	1
123	86	1
246	41	1
224	138	1
167	100	1
248	62	1
38	115	1
155	151	1
263	140	1
204	100	1
313	109	1
317	100	1
96	94	1
9	113	1
24	84	1
90	137	1
8	138	1
36	17	1
289	88	1
104	100	1
12	127	1
223	50	1
24	100	1
50	50	1
44	151	1
137	100	1
329	114	1
333	84	1
180	54	1
153	54	1
180	127	1
9	89	1
116	138	1
165	110	1
153	11	1
262	17	1
320	100	1
324	107	1
54	17	1
8	100	1
248	122	1
158	100	1
35	151	1
303	16	1
288	106	1
172	54	1
112	68	1
54	139	1
193	138	1
50	34	1
229	84	1
171	29	1
128	54	1
50	11	1
119	11	1
148	100	1
246	14	1
79	27	1
112	140	1
135	122	1
43	54	1
44	138	1
26	16	1
329	127	1
317	126	1
171	27	1
104	66	1
129	53	1
50	52	1
140	116	1
115	106	1
128	11	1
32	50	1
102	122	1
1	100	1
248	28	1
78	68	1
264	50	1
185	5	1
148	138	1
149	139	1
155	127	1
242	142	1
324	108	1
155	86	1
184	52	1
240	127	1
103	139	1
88	138	1
237	50	1
230	60	1
235	123	1
329	125	1
103	86	1
321	152	1
260	140	1
